Key,SpritePath,Width,Height,NumFrames
459,/PlayerCharacters/Swan/Kills/sprSwan1Stomp,26,32,10
460,/Furniture/Fans/DrugDealer/sprElisLeatherCouchSmall,47,24,1
461,/Furniture/Fans/DrugDealer/Henchman/sprHenchmanDrugged,30,37,31
462,/PlayerCharacters/Bear/Walk/sprBearWalkUnarmed,32,32,8
463,/Faces/sprHenchmanFace1,120,100,12
464,/Faces/sprHenchmanFace2,120,100,12
465,/PlayerCharacters/Bear/Walk/sprBearWalkPipe,44,44,8
466,/PlayerCharacters/Swan/Kills/sprSwan2Stomp,44,44,10
467,/PlayerCharacters/Bear/Kills/sprBearStomp,32,32,11
468,/PlayerCharacters/Swan/Walk/sprSwan2WalkUnarmed,32,32,8
469,/Furniture/Cobra/NewsPaper/sprELisCopyMachine,41,26,5
470,/Enemies/Gang/Dead/sprEGangDeadLeanMachinegun,26,34,2
471,/Enemies/Gang/Dead/sprEGangDeadLeanMelee,40,36,3
472,/Enemies/Gang/Dead/sprEGangDeadLeanShotgun,26,34,2
473,/Cars/FansVan/sprFansVanStart,133,57,6
474,/NPCs/Party/sprPandaBartender,32,32,10
475,/NPCs/Party/sprPartyBoy1,32,32,13
476,/NPCs/Party/sprPartyBoy2,44,44,17
477,/NPCs/Party/sprPartyGirl1,18,18,2
478,/NPCs/Party/sprPartyGirl2Mask,17,17,1
479,/NPCs/Party/sprPartyGirl2,13,24,18
480,/NPCs/Party/sprPartyBoy1Mask,17,17,1
481,/Furniture/General/sprElisLeatherCouch,64,24,2
482,/NPCs/Party/sprMoonMusic,55,40,25
483,/NPCs/Party/sprMoonGlasses,5,10,1
484,/CollisionMasks/sprHBorder,32,4,1
485,/CollisionMasks/sprVBorder,4,32,1
488,/Furniture/Fans/DrugDealer/sprPerturbatorDance1,32,32,4
489,/Furniture/Fans/DrugDealer/sprPerturbatorDance2,32,32,8
490,/Furniture/Fans/DrugDealer/sprPerturbatorDodge,32,32,5
491,/Furniture/Fans/DrugDealer/sprElisBarbecue,24,30,11
492,/Furniture/Fans/DrugDealer/sprJasper,50,32,19
493,/Furniture/PigButcher/Interview/sprHostTalk1,30,30,2
494,/Furniture/PigButcher/Interview/sprHostTalk2,30,30,5
495,/Furniture/PigButcher/Interview/sprHostTalk3,30,30,4
496,/Furniture/PigButcher/Interview/sprPigTalk1,30,26,2
497,/Furniture/PigButcher/Interview/sprPigTalk2,30,26,8
498,/Furniture/PigButcher/Interview/sprPigTalk3,30,26,4
499,/Faces/sprFaceHost,120,100,12
500,/Faces/sprFacePig,120,100,12
501,/Faces/sprFaceHostAnxious,120,100,16
502,/Furniture/PigButcher/Interview/sprAudience1,13,30,3
503,/Furniture/PigButcher/Interview/sprTalkShowChairs,224,26,1
504,/Furniture/PigButcher/Interview/sprAudience2,13,30,3
505,/Furniture/PigButcher/Interview/sprAudience3,16,22,3
506,/Furniture/PigButcher/Interview/sprAudience4,21,20,1
507,/Furniture/PigButcher/Interview/sprElisTalkShowCurtains,120,6,1
508,/Furniture/PigButcher/Interview/sprTalkShowDJ,57,41,1
509,/Furniture/PigButcher/Interview/sprRichardPutOnMask,60,60,12
510,/Furniture/PigButcher/Interview/sprTeleprompter,22,23,7
511,/Furniture/PigButcher/Interview/sprTalkShowCoach,32,32,3
512,/Furniture/PigButcher/Interview/sprTalkShowTable,22,20,1
513,/Furniture/PigButcher/Interview/sprTalkShowCamera,25,39,2
514,/Effects/Light/sprSpotlight,48,48,1
515,/Furniture/PigButcher/Interview/sprTalkShowTableDirty,22,20,1
516,/Furniture/PigButcher/Interview/sprEllenDead,46,21,1
517,/Furniture/PigButcher/Interview/sprPigInterviewDirty,30,26,1
518,/Furniture/PigButcher/Interview/sprTeleprompterBroken,22,23,1
519,/Furniture/PigButcher/Interview/sprTalkShowChairDirty,30,30,1
520,/Furniture/PigButcher/Interview/sprTalkShowDJBroken,57,41,1
521,/Furniture/PigButcher/Interview/sprTalkShowCoachStill,32,32,1
522,/Furniture/PigButcher/Interview/sprTalkShowChairsDirty,224,26,1
523,/Furniture/PigButcher/Interview/sprTalkShowCameraDirty,17,25,1
524,/Faces/sprFacePigAngry,120,100,12
525,/Faces/sprFaceRichard,120,120,8
526,/Effects/sprStatic,64,64,4
527,/Faces/sprFaceHostTwitch,120,100,8
529,/Furniture/PigButcher/Interview/sprPigInterviewStand,30,26,19
530,/Furniture/PigButcher/Interview/sprPigInterviewStanding,24,16,2
531,/Furniture/PigButcher/Interview/sprPigChair,30,26,1
532,/Faces/sprFacePigButcher,120,120,10
533,/PlayerCharacters/Nicke/Walk/sprNickeWalkUnarmed,32,32,8
534,/PlayerCharacters/Nicke/Walk/sprNickeWalkFlameThrower,44,32,8
535,/PlayerCharacters/Nicke/Walk/sprNickeWalkShotgun,44,32,8
536,/PlayerCharacters/Nicke/Walk/sprNickeWalkHeavy,44,32,8
537,/PlayerCharacters/Nicke/Attack/sprNickeAttackFlameThrower,44,32,2
538,/PlayerCharacters/Nicke/Attack/sprNickeAttackHeavy,44,32,2
539,/Effects/Flamethrower/sprFlame,32,32,3
540,/Effects/Flamethrower/sprFireBallFlame,32,32,5
541,/PlayerCharacters/Nicke/Walk/sprNickeLegs,32,32,16
1085,/Furniture/Jungle/Trees/sprElisPalmTreeDay,60,60,2
1086,/Furniture/Jungle/Trees/sprPalmTreeLeaf,30,19,6
1088,/Furniture/Jungle/Trees/sprGrassTileDay,112,120,1
1089,/Furniture/Jungle/Trees/sprELisBigTreeDay,90,90,1
1090,/Furniture/Jungle/Trees/sprGrassTileNight,112,120,1
1091,/Effects/Rain/sprRainHit,12,12,4
1092,/PlayerCharacters/Nicke/Walk/sprNickeWalkSniper,44,32,1
1093,/PlayerCharacters/Nicke/Attack/sprNickeAttackSniper,44,32,15
1094,/PlayerCharacters/Nicke/Attack/sprNickeAttackKnife,32,45,9
1095,/PlayerCharacters/Nicke/Attack/sprNickeAttackKnifeFlameThrower,32,45,9
1096,/PlayerCharacters/Nicke/Attack/sprNickeAttackKnifeHeavy,33,45,9
1097,/PlayerCharacters/Nicke/Attack/sprNickeAttackKnifeShotgun,32,45,9
1098,/PlayerCharacters/Nicke/Attack/sprNickeAttackKnifeMachinegun,32,45,9
1099,/PlayerCharacters/Nicke/Attack/sprNickeAttackKnifeSniper,34,45,9
1100,/PlayerCharacters/Nicke/Attack/sprNickeAttackMachinegun,45,32,2
1101,/PlayerCharacters/Nicke/Walk/sprNickeWalkMachinegun,45,32,8
1102,/PlayerCharacters/Nicke/Walk/sprNickeWalkKnifeFlameThrower,35,45,8
1103,/PlayerCharacters/Nicke/Walk/sprNickeWalkKnifeHeavy,33,45,8
1104,/PlayerCharacters/Nicke/Walk/sprNickeWalkKnifeMachinegun,32,45,8
1105,/PlayerCharacters/Nicke/Walk/sprNickeWalkKnifeShotgun,32,45,8
1106,/PlayerCharacters/Nicke/Walk/sprNickeWalkKnifeSniper,34,45,8
1107,/PlayerCharacters/Nicke/Attack/sprNickeAttackShotgun,44,32,13
1108,/PlayerCharacters/Nicke/Walk/sprNickeWalkKnife,32,45,8
1109,/Furniture/Jungle/Trees/Plants/sprElisAlienPlant2,64,29,2
1110,/Furniture/Jungle/Trees/Plants/sprAlienPlant2Roots,64,29,1
1111,/Furniture/Jungle/Trees/Plants/sprElisAlienPlant3,60,34,2
1112,/Furniture/Jungle/Trees/Plants/sprAlienPlant3Roots,60,34,1
1113,/Furniture/Jungle/Trees/Plants/sprElisAlienPlant4,72,72,10
1114,/Furniture/Jungle/Trees/Plants/sprElisAlienPlant1,32,32,4
1115,/Furniture/Jungle/Trees/Plants/sprAlienPlant1Vines,23,21,6
1116,/Enemies/Soldier/Normal/Walk/sprSoldierWalkUnarmed,32,32,8
1117,/Enemies/Soldier/Normal/Walk/sprSoldierWalkKalashnikov,45,32,8
1118,/Enemies/Soldier/Normal/Walk/sprSoldierWalkMachete,48,45,8
1119,/Enemies/Soldier/Normal/Walk/sprSoldierLegs,32,32,16
1120,/Enemies/Soldier/Normal/Attack/sprSoldierAttackKalashnikov,45,32,2
1121,/Enemies/Soldier/Normal/Attack/sprSoldierAttackMachete,48,45,8
1122,/Enemies/Soldier/Normal/Dead/sprSoldierDeadCut,64,64,8
1123,/Enemies/Soldier/Normal/Dead/sprSoldierDeadMachinegun,64,64,12
1124,/Enemies/Soldier/Normal/Dead/sprSoldierDeadShotgun,64,64,9
1126,/Enemies/Soldier/Normal/Dead/sprSoldierDieBurn1,70,60,8
1127,/Enemies/Soldier/Normal/Dead/sprSoldierDieBurn2,50,40,4
1128,/Enemies/Soldier/Normal/Dead/sprSoldierDieBurn3,41,41,4
1129,/Enemies/Soldier/Normal/Dead/sprSoldierBurn,40,35,8
1130,/Enemies/Soldier/Normal/Dead/sprSoldierDieBurntOut,70,40,11
1131,/Walls/sprWoodWallH,32,8,1
1132,/Walls/sprWoodWallV,8,32,1
1133,/Walls/sprWoodWallInteriorV,8,32,1
1134,/Walls/sprWoodWallInteriorH,32,8,1
1135,/Furniture/Jungle/sprElisFirePlace,18,16,1
1136,/Furniture/Jungle/sprFirePlaceFire,50,40,5
1137,/Furniture/Jungle/sprElisMilitaryJeep,112,55,1
1138,/Furniture/Jungle/sprElisRussianFlag,32,32,19
1142,/Furniture/Jungle/sprFireFlame,6,7,8
1143,/Walls/sprWoodWindowV,8,32,3
1144,/Walls/sprBrickWindowH,32,8,3
1145,/Furniture/Jungle/sprElisTent,39,25,3
1146,/Furniture/Jungle/sprElisBarbedWire,13,37,1
1147,/Furniture/Jungle/sprElisMilitaryBed,50,31,3
1148,/Furniture/Jungle/sprElisMilitaryBunk,50,25,3
1149,/Furniture/Jungle/sprElisMilitaryPlans,49,42,1
1150,/Furniture/Jungle/sprELisRadioCentral,50,30,1
1151,/Furniture/Jungle/Supplies/sprElisAmmoBox,53,17,6
1152,/Furniture/Jungle/Supplies/sprElisSupplyBox,33,17,1
1153,/Furniture/Jungle/Supplies/sprElisFoodBox,53,17,1
1154,/Furniture/Jungle/sprElisStoveMilitary,22,15,10
1155,/Furniture/Jungle/Supplies/sprELisSupplies,18,24,3
1157,/Furniture/Jungle/Supplies/sprElisClosetMilitary,45,16,1
1160,/PlayerCharacters/Nicke/Dead/sprNickeDeadShotgun,60,60,3
1161,/Enemies/Soldier/Fat/Walk/sprFatSoldierWalkGun,60,32,8
1162,/Enemies/Soldier/Fat/Attack/sprFatSoldierAttackGun,60,32,2
1163,/Enemies/Soldier/Fat/Walk/sprFatSoldierWalkKnife,40,32,8
1164,/Enemies/Soldier/Fat/Attack/sprFatSoldierAttackKnife,40,32,6
1165,/Enemies/Soldier/Fat/Dead/sprFatSoldierDead,60,60,6
1166,/Enemies/Soldier/Fat/Dead/sprFatSoldierDying,40,32,12
1167,/PlayerCharacters/Nicke/Dead/sprNickeDeadCut,64,64,3
1168,/PlayerCharacters/Nicke/Dead/sprNickeDeadMachinegun,64,64,3
1170,/Furniture/Jungle/sprELisMilitaryDiningTable,83,44,1
1171,/Furniture/Jungle/sprELisMilitaryBuffe,58,20,1
1172,/Furniture/Jungle/sprELisMilitaryKitchen,108,23,1
1173,/Furniture/Jungle/sprELisHelicopter,205,67,1
1174,/Furniture/Jungle/sprHelicopterBlades,186,186,1
1175,/Furniture/Floor/Jungle/sprELisBeanCan,4,9,2
1176,/Enemies/Soldier/Normal/Walk/sprSoldierGetUp,60,35,7
1177,/Enemies/Soldier/Normal/Idle/sprSoldierPoncho,45,32,4
1178,/Enemies/Soldier/Normal/Idle/sprSoldierIdlePonchoSmoke,45,32,12
1179,/Enemies/Soldier/Normal/Idle/sprSoldierIdleRain,45,32,10
1180,/PlayerCharacters/Nicke/Finish/sprNickeKillKnife,50,35,8
1181,/PlayerCharacters/Nicke/Finish/sprNickeKillKnifeFlame,50,35,8
1182,/Enemies/Soldier/Normal/Dead/sprSoldierDieKnife,60,40,8
1183,/CollisionMasks/sprInvisibleWallH,64,5,1
1184,/CollisionMasks/sprInvisibleWallV,5,64,1
1185,/CollisionMasks/sprInvisibleWallD1,64,64,1
1186,/CollisionMasks/sprInvisibleWallD2,64,65,1
1187,/Furniture/Jungle/sprELisSoldierTent,360,140,1
1188,/Furniture/Jungle/sprELisFirePlacePot,19,22,6
1189,/Furniture/Jungle/sprELisGeneralTable,51,33,8
1190,/Furniture/Jungle/sprELisLog,18,51,2
1191,/Furniture/Jungle/Beach/sprELisTurtleCorpse,44,24,6
1192,/Furniture/Jungle/sprELisWeaponTable,38,80,1
1193,/Weapons/sprHeavy,31,10,1
1194,/Weapons/sprM16,31,13,1
1195,/Weapons/sprFlameThrower,26,14,1
1196,/Weapons/sprSniperRifle,39,10,1
1197,/Weapons/sprKalashnikov,31,10,1
1198,/Weapons/sprMachete,29,5,1
1199,/NPCs/Nicke/sprSquadBlack1Idle,32,32,10
1200,/NPCs/Nicke/sprSquadFat1Idle,32,32,11
1201,/NPCs/Nicke/sprSquadJacket1Idle,32,32,12
1202,/NPCs/Nicke/sprGeneral1Idle,32,32,2
1203,/NPCs/Nicke/sprGeneral2Idle,32,32,5
1204,/Faces/sprFaceGeneral,80,80,12
1205,/Furniture/Jungle/sprELisGeneralDrape,2,23,14
1206,/Furniture/Jungle/sprELisBones,15,8,6
1207,/Furniture/Jungle/sprELisJeepTyre,21,20,1
1208,/Furniture/Jungle/sprELisStoneDay,6,5,4
1209,/Furniture/Jungle/sprELisAmericanFlag,27,30,4
1210,/Furniture/Jungle/Parrot/sprParrotIdle1,20,20,10
1211,/Furniture/Jungle/Parrot/sprParrotIdle2,20,20,14
1212,/Furniture/Jungle/Parrot/sprParrotIdle3,20,20,10
1213,/Furniture/Jungle/Parrot/sprParrotWalk,20,20,4
1214,/Furniture/Jungle/Parrot/sprParrotFly,20,20,6
1215,/Furniture/Jungle/sprELisGeneralBed,50,31,1
1216,/Furniture/Jungle/sprELisStoneNight,6,5,4
1217,/Interface/JungleChapter/sprNickePalmTree,128,200,1
1218,/Interface/JungleChapter/sprNickeBigTree,160,192,1
1219,/Interface/JungleChapter/sprJungleMoon,96,96,1
1220,/Interface/JungleChapter/sprNickeGreenery,128,128,2
1221,/Interface/JungleChapter/sprMountain,480,96,1
1222,/Interface/LevelSelect/sprLevelPalmTree,128,280,1
1223,/Furniture/Cop/Mall/sprElisMallBasketBalls,32,26,1
1224,/Furniture/Cop/Mall/sprElisMallRegister,99,33,3
1225,/Furniture/Cop/Mall/sprElisMallChair,15,19,1
1226,/Furniture/Cop/Mall/sprElisMallFootballs,32,26,1
1227,/Furniture/Cop/Mall/sprElisMallGames,15,74,3
1228,/Furniture/Cop/Mall/sprElisMallJewels,17,89,2
1229,/Furniture/Cop/Mall/sprElisMallShoes,13,74,3
1230,/Furniture/Cop/Mall/sprElisMallTrashCan,13,12,2
1231,/Furniture/Cop/Mall/sprElisMallTVs,24,121,1
1232,/Furniture/Cop/Mall/sprElisMallVinyls,24,121,1
1233,/Furniture/Floor/Mall/sprELisMallSuperFun,61,20,1
1234,/Furniture/Cop/Mall/sprElisMallSuperFunCabinet,34,40,1
1235,/Furniture/Cop/Mall/sprMallSuperFunCabinetGlass,34,40,1
1236,/PlayerCharacters/Cop/Walk/sprCopLegs,32,32,16
1237,/PlayerCharacters/Cop/Walk/sprCopWalk9mm,48,32,8
1238,/PlayerCharacters/Cop/Walk/sprCopWalkBat,48,48,8
1239,/PlayerCharacters/Cop/Walk/sprCopWalkChain,48,48,8
1240,/PlayerCharacters/Cop/Walk/sprCopWalkKnife,45,45,8
1241,/PlayerCharacters/Cop/Walk/sprCopWalkPipe,48,48,8
1242,/PlayerCharacters/Cop/Walk/sprCopWalkShotgun,44,32,8
1243,/PlayerCharacters/Cop/Walk/sprCopWalkUnarmed,32,32,8
1244,/PlayerCharacters/Cop/Walk/sprCopWalkUzi,48,32,8
1245,/PlayerCharacters/Cop/Attack/sprCopAttack9mm,48,32,2
1246,/PlayerCharacters/Cop/Attack/sprCopAttackBat,48,48,9
1247,/PlayerCharacters/Cop/Attack/sprCopAttackChain,48,48,9
1248,/PlayerCharacters/Cop/Attack/sprCopAttackKnife,45,45,9
1249,/PlayerCharacters/Cop/Attack/sprCopAttackPipe,48,48,9
1250,/PlayerCharacters/Cop/Attack/sprCopAttackShotgun,44,32,13
1251,/PlayerCharacters/Cop/Attack/sprCopAttackUzi,48,32,2
1252,/PlayerCharacters/Cop/Finish/sprCopKillStomp,32,32,11
1253,/PlayerCharacters/Cop/Dead/sprCopDeadBlunt,64,64,3
1254,/PlayerCharacters/Cop/Dead/sprCopDeadCut,64,64,3
1255,/PlayerCharacters/Cop/Dead/sprCopDeadMachinegun,64,64,3
1256,/PlayerCharacters/Cop/Dead/sprCopDeadShotgun,64,64,3
1257,/PlayerCharacters/Cop/Attack/sprCopAttackPunch,60,44,7
1258,/Cars/CopCar/sprCopCar,107,46,1
1259,/Cars/CopCar/sprCopCarTrunk,107,46,7
1260,/Cars/CopCar/sprCopCarFloor,107,46,1
1261,/Cars/CopCar/sprCopCarDoor,28,12,1
1262,/PlayerCharacters/Nicke/Reload/sprNickeReloadMachinegun,45,32,14
1263,/PlayerCharacters/Nicke/Reload/sprNickeReloadShotgun,44,32,13
1264,/PlayerCharacters/Nicke/Reload/sprNickeReloadSniper,44,32,15
1265,/sprAmmoSymbols,16,24,9
1266,/Enemies/Soldier/Fat/Dead/sprFatSoldierDyingSniper,60,64,7
1267,/NPCs/Nicke/sprSquadField1,56,31,2
1268,/NPCs/Nicke/sprSquadField2,65,40,10
1269,/NPCs/Nicke/sprSquadJacket2Idle,32,32,12
1270,/NPCs/Nicke/sprEnemySoldierGivenUp,28,20,3
1271,/Faces/sprFaceCop,55,70,12
1272,/Faces/sprFaceBlackSquad,57,66,4
1273,/Faces/sprFaceFatSquad,70,75,11
1274,/NPCs/Nicke/sprSquadJacket3Idle,30,60,10
1275,/NPCs/Nicke/sprSquadFat2Idle,76,58,15
1276,/Faces/sprFaceWalkieTalkie,64,112,1
1277,/PlayerCharacters/Nicke/Idle/sprNickeWalkie,32,32,13
1278,/Faces/sprFaceNicke,80,80,16
1279,/Enemies/Soldier/Normal/Dead/sprSoldierBurn2,32,32,8
1280,/Effects/Flamethrower/sprFlameSmoke,32,32,8
1281,/Furniture/Floor/Mall/sprELisBrokenPerfume,14,8,2
1282,/Furniture/Cop/Mall/sprELisEmptyShelf,14,104,1
1283,/Furniture/Cop/Mall/sprELisClothesHanger1,3,97,1
1284,/Furniture/Cop/Mall/sprELisCheapSign,200,32,2
1285,/Furniture/Cop/Mall/sprCheapSignGlow,192,24,6
1286,/Furniture/Cop/Mall/sprELisClothesHanger2,49,46,1
1287,/Furniture/Cop/Mall/sprShirtsHanger,18,5,8
1288,/Furniture/Cop/Mall/sprElisMallPerfume,103,14,1
1289,/Furniture/Cop/Mall/sprElisTurtlesRack,67,11,1
1290,/Furniture/Floor/Mall/sprElisTurtle,8,12,4
1291,/Furniture/Floor/Mall/sprElisNesCartridge,6,7,3
1292,/Furniture/Cop/Mall/sprElisGangVan,136,53,1
1293,/Furniture/Cop/Mall/sprELisSlidingDoors,128,32,10
1294,/Furniture/Cop/Mall/sprElisToyGuns,60,30,1
1295,/Furniture/Cop/Mall/sprELisStuffSign,200,32,2
1296,/Furniture/Cop/Mall/sprStuffSignGlow,200,32,6
1297,/Furniture/Cop/Mall/sprElisBasketBall,9,9,3
1298,/PlayerCharacters/Cop/Finish/sprCopKillShotgun,40,40,8
1299,/PlayerCharacters/Cop/Finish/sprCopKillLean,44,35,10
1300,/Enemies/Gang/Dead/sprEGangDieCop,60,40,4
1301,/Furniture/Cop/Mall/sprElisATM,25,37,3
1302,/Furniture/Cop/Mall/sprElisMallCoffeeTable,75,29,1
1303,/Furniture/Cop/Mall/sprGangFridge1,44,44,15
1304,/Furniture/Cop/Mall/sprGangFridge2,44,44,1
1305,/Furniture/Floor/Mall/sprElisMoney,4,5,1
1306,/Furniture/Cop/Mall/sprElisNuclearThrone1,35,42,4
1307,/Furniture/Cop/Mall/sprElisNuclearThrone2,30,42,4
1308,/Furniture/Cop/Mall/sprElisNuclearThrone3,30,42,4
1309,/Furniture/Cop/Mall/sprElisNuclearThrone4,30,42,4
1310,/Furniture/Cop/Mall/sprElisNuclearThrone5,35,42,4
1311,/Furniture/Floor/Mall/sprElisJewelShard,5,5,4
1312,/Furniture/Cop/Mall/sprElisVendingMachine,32,32,1
1313,/Furniture/Cop/Mall/sprElisCleaningCart,24,35,1
1314,/Furniture/Cop/Mall/FoodStore/sprElisDoubleFridge,48,24,1
1315,/Furniture/Cop/Mall/FoodStore/sprElisFan,12,17,4
1316,/Furniture/Cop/Mall/FoodStore/sprElisFreezer,41,88,2
1317,/Furniture/Cop/Mall/FoodStore/sprElisFoodFridge,24,24,1
1318,/Furniture/Cop/Mall/FoodStore/sprElisMagazineRack,20,48,1
1319,/Furniture/Cop/Mall/FoodStore/sprElisStoreShelf,24,117,3
1320,/Interface/sprElevatorDown,105,72,15
1321,/Interface/Date/sprLine,2,1,1
1322,/Furniture/Cop/Mall/StorageRoom/sprElisBench,64,10,4
1323,/Furniture/Cop/Mall/StorageRoom/sprElisLocker,24,24,3
1324,/Furniture/Cop/Mall/StorageRoom/sprElisMallSecurity,57,26,2
1325,/Furniture/Cop/Mall/StorageRoom/sprElisMallStorage,80,24,3
1326,/Furniture/Cop/Mall/StorageRoom/sprElisMallSafe,25,39,1
1327,/Furniture/Floor/Mall/sprElisTowels,24,24,4
1328,/Furniture/Cop/Mall/StorageRoom/sprElisDumpster,90,50,1
1329,/Effects/Smoke/sprMallFreezerSmoke,231,200,3
1330,/Effects/sprSparkle,7,7,8
1331,/Interface/sprElevatorFloor,105,72,7
1332,/Interface/sprElevatorShadow,105,72,1
1334,/Enemies/Police/Idle/sprPoliceAim,35,32,4
1335,/Enemies/Police/Idle/sprPolicePoint,32,32,7
1336,/Enemies/Police/Idle/sprPoliceTalk,32,32,20
1337,/PlayerCharacters/Cop/Idle/sprCopBadge,32,32,20
1338,/Faces/sprFacePolice,70,77,12
1339,/Furniture/Cop/sprPoliceCar,107,46,1
1340,/PlayerCharacters/Cop/Turn/sprCopTurnShotgun,50,32,13
1342,/Interface/sprGreyArrow,12,12,4
1343,/Cars/CopCar/sprCopCarMask,107,46,1
1344,/Furniture/Cop/Diner/sprElisDinerBuffe,21,95,1
1345,/Furniture/Cop/Diner/sprElisDinerCounter,188,254,1
1346,/Furniture/Cop/Diner/sprDinerCup,7,8,2
1347,/Furniture/Cop/Diner/sprElisDinerGrill,54,21,9
1348,/Furniture/Cop/Diner/sprElisDinerSink,24,24,9
1349,/Furniture/Cop/Diner/sprElisDinerSupplies,96,19,1
1350,/Furniture/Cop/Diner/sprElisDinerSupplies2,64,18,1
1351,/Furniture/Cop/Diner/sprElisDinerTable,36,58,4
1352,/Furniture/Cobra/Apartment/sprElisFlipperGame,26,47,6
1353,/Furniture/Cobra/Apartment/sprElisHair,12,15,1
1354,/Furniture/Cobra/Apartment/sprElisShaver,4,7,1
1355,/Furniture/Cobra/Apartment/sprElisArmchairBeads,24,30,1
1356,/Furniture/Cobra/Apartment/sprElisDirtyBathTub,69,29,2
1359,/Furniture/Cobra/Apartment/sprElisRedneckCouch,64,24,1
1360,/Furniture/Cobra/Apartment/sprElisTVDinner,25,19,3
1361,/Furniture/Fans/PizzaPlace/sprElisPizzaDisplay,70,23,1
1362,/Furniture/Cobra/Apartment/sprElisDirtySink,12,15,2
1363,/Furniture/Cobra/Apartment/sprElisDirtyToilet,18,15,1
1364,/Furniture/Fans/PizzaPlace/sprElisPizzaCounter,80,25,1
1365,/Furniture/Fans/PizzaPlace/sprPizzaCounterGlass,80,25,1
1366,/Furniture/Fans/PizzaPlace/sprElisPizzaOven,80,40,10
1367,/Furniture/Fans/PizzaPlace/sprElisPizzaTable,50,70,4
1368,/Furniture/Cop/Diner/sprElisDinerChair,14,14,1
1369,/Furniture/Cobra/Apartment/sprElisCobraPhone,23,17,2
1370,/Furniture/Cobra/Apartment/sprElisDeadPlant,45,47,1
1371,/Furniture/Cobra/Apartment/sprElisKitchenBench,104,35,2
1372,/Furniture/Fans/PizzaPlace/sprElisPizzaRegister,80,24,1
1373,/Furniture/Cop/Diner/sprElisDinerBench,15,65,1
1374,/Furniture/Cop/Diner/sprElisWashingMachine,80,28,1
1375,/Furniture/Cop/Diner/sprElisPhoneBooth,40,27,1
1376,/Furniture/General/sprElisStove,22,23,1
1377,/NPCs/Diner/sprDinerWaitress,18,18,6
1378,/NPCs/Diner/sprDinerChef,22,39,18
1379,/NPCs/Pizza/sprPizzaDude,32,32,6
1380,/Faces/sprFacePizzaDude,80,100,12
1381,/Faces/sprFaceWaitress,84,74,12
1382,/PlayerCharacters/Cop/Idle/sprCopDrinkCoffee,32,32,27
1383,/PlayerCharacters/Cop/Idle/sprCopWashHands,40,40,4
1384,/PlayerCharacters/Cop/Idle/sprCopDryHands,40,40,23
1385,/PlayerCharacters/Cop/Idle/sprCopDrinkBeer,32,32,14
1386,/Cars/CopCar/sprCopCarStart,107,46,6
1387,/Walls/sprDinerWindowTop,96,12,1
1389,/Walls/sprDinerWindowLeft,12,96,1
1390,/Enemies/Police/Idle/sprPoliceWalk,32,32,8
1391,/NPCs/NewsPapaer/sprEditorLegs,19,25,1
1392,/PlayerCharacters/Bear/Walk/sprBearWalkPizza,26,26,1
1393,/Furniture/Fans/PizzaPlace/sprPizzaPickUp,25,21,1
1394,/Furniture/Cop/Diner/sprMoney,2,4,3
1395,/Walls/sprDinerWindowBottom,96,12,1
1396,/Interface/ScoreScreen/sprBigMoon,276,276,1
1397,/Interface/ScoreScreen/sprSmallPalmTree,21,53,4
1398,/PlayerCharacters/Bear/sprFatSoldierLegs,32,32,16
1399,/Furniture/Cop/Mall/FoodStore/sprDoubleFridgeMask,48,24,1
1400,/Furniture/Cop/Mall/FoodStore/sprFridgeMask,24,24,1
1401,/PlayerCharacters/Cobra/Walk/sprCobraWalkUnarmed,44,44,8
1402,/PlayerCharacters/Cobra/Walk/sprCobraWalkBat,44,44,8
1403,/PlayerCharacters/Cobra/Walk/sprCobraWalkBottleBroken,44,44,8
1404,/PlayerCharacters/Cobra/Walk/sprCobraWalkBottle,44,44,8
1405,/PlayerCharacters/Cobra/Walk/sprCobraWalkClub,44,44,8
1406,/PlayerCharacters/Cobra/Walk/sprCobraWalkDoubleBarrel,56,32,8
1407,/PlayerCharacters/Cobra/Walk/sprCobraWalkKnife,44,44,8
1408,/PlayerCharacters/Cobra/Walk/sprCobraWalkMP5,56,32,8
1409,/PlayerCharacters/Cobra/Walk/sprCobraWalkShotgun,56,32,8
1410,/PlayerCharacters/Cobra/Walk/sprCobraWalkUzi,50,32,8
1411,/PlayerCharacters/Cobra/Walk/sprCobraLegs,32,32,16
1412,/PlayerCharacters/Cobra/Attack/sprCobraAttackBat,44,44,9
1413,/PlayerCharacters/Cobra/Attack/sprCobraAttackBottleBroken,44,44,9
1414,/PlayerCharacters/Cobra/Attack/sprCobraAttackBottle,44,44,9
1415,/PlayerCharacters/Cobra/Attack/sprCobraAttackClub,44,44,9
1416,/PlayerCharacters/Cobra/Attack/sprCobraAttackDoubleBarrel1,56,32,5
1417,/PlayerCharacters/Cobra/Attack/sprCobraAttackDoubleBarrel2,56,32,5
1418,/PlayerCharacters/Cobra/Attack/sprCobraAttackKnife,44,44,9
1419,/PlayerCharacters/Cobra/Attack/sprCobraAttackMP5,56,32,2
1420,/PlayerCharacters/Cobra/Attack/sprCobraAttackShotgun,56,32,13
1421,/PlayerCharacters/Cobra/Attack/sprCobraAttackPunch,44,44,6
1422,/PlayerCharacters/Cobra/Attack/sprCobraAttackUzi,50,32,2
1423,/PlayerCharacters/Cobra/Idle/sprCobraPhone,32,32,4
